,env_step,episode,episode_reward,eval_total_time,frame,step,time,env,seed,agent
163,4076000.0,4075.0,882.5845110794132,50362.93171834946,4076000,2038000.0,50362.93166971207,humanoid-walk,874,TCRL
164,4101000.0,4100.0,877.6447611026682,50741.83708572388,4101000,2050500.0,50741.83703780174,humanoid-walk,874,TCRL
165,4126000.0,4125.0,877.8622477544493,51122.64783358574,4126000,2063000.0,51122.64778709412,humanoid-walk,874,TCRL
166,4151000.0,4150.0,891.6901541339832,51505.74659729004,4151000,2075500.0,51505.74655127525,humanoid-walk,874,TCRL
167,4176000.0,4175.0,884.4820470172723,51889.58114743233,4176000,2088000.0,51889.58110284805,humanoid-walk,874,TCRL
168,4201000.0,4200.0,885.1951083263891,52274.8916156292,4201000,2100500.0,52274.89155268669,humanoid-walk,874,TCRL
169,4226000.0,4225.0,890.3400802396594,52660.5984313488,4226000,2113000.0,52660.59838438034,humanoid-walk,874,TCRL
170,4251000.0,4250.0,877.4425746319239,53048.86468911171,4251000,2125500.0,53048.86462712288,humanoid-walk,874,TCRL
171,4276000.0,4275.0,894.355624005612,53437.87365722656,4276000,2138000.0,53437.87360572815,humanoid-walk,874,TCRL
172,4301000.0,4300.0,876.4939367160932,53842.03761267662,4301000,2150500.0,53842.03755259514,humanoid-walk,874,TCRL
173,4326000.0,4325.0,857.7099602310282,54255.79631137848,4326000,2163000.0,54255.79626274109,humanoid-walk,874,TCRL
174,4351000.0,4350.0,896.4762285386657,54669.77131938934,4351000,2175500.0,54669.77127337456,humanoid-walk,874,TCRL
175,4376000.0,4375.0,879.8711549169572,55083.8552544117,4376000,2188000.0,55083.85520291328,humanoid-walk,874,TCRL
176,4401000.0,4400.0,885.5710321691686,55496.77310538292,4401000,2200500.0,55496.773040533066,humanoid-walk,874,TCRL
177,4426000.0,4425.0,882.6560998644621,55914.24421453476,4426000,2213000.0,55914.24414038658,humanoid-walk,874,TCRL
178,4451000.0,4450.0,892.9496389678121,56333.83709311485,4451000,2225500.0,56333.83703756333,humanoid-walk,874,TCRL
179,4476000.0,4475.0,890.8652655671764,56762.97324371338,4476000,2238000.0,56762.97318863869,humanoid-walk,874,TCRL
180,4501000.0,4500.0,888.6635677968003,57197.79121041298,4501000,2250500.0,57197.7911632061,humanoid-walk,874,TCRL
181,4526000.0,4525.0,862.835471868262,57631.043853759766,4526000,2263000.0,57631.04380464554,humanoid-walk,874,TCRL
182,4551000.0,4550.0,892.5085684160476,58051.16559624672,4551000,2275500.0,58051.16554450989,humanoid-walk,874,TCRL
183,4576000.0,4575.0,877.056994664393,58472.13878011704,4576000,2288000.0,58472.138723135,humanoid-walk,874,TCRL
184,4601000.0,4600.0,899.5967755352689,58892.44999217987,4601000,2300500.0,58892.4499464035,humanoid-walk,874,TCRL
185,4626000.0,4625.0,906.5709666080004,59313.26579165459,4626000,2313000.0,59313.26574420929,humanoid-walk,874,TCRL
186,4651000.0,4650.0,873.4992856660319,59734.67461824417,4651000,2325500.0,59734.67456817627,humanoid-walk,874,TCRL
187,4676000.0,4675.0,877.3704698546422,60162.55573630333,4676000,2338000.0,60162.55567240715,humanoid-walk,874,TCRL
188,4701000.0,4700.0,889.8203319042562,60592.59402346611,4701000,2350500.0,60592.59396958351,humanoid-walk,874,TCRL
189,4726000.0,4725.0,878.4807709129407,61022.247297763824,4726000,2363000.0,61022.2472512722,humanoid-walk,874,TCRL
190,4751000.0,4750.0,881.5417729383596,61451.31484460831,4751000,2375500.0,61451.31479883194,humanoid-walk,874,TCRL
191,4776000.0,4775.0,880.8061571668397,61879.7569975853,4776000,2388000.0,61879.756942510605,humanoid-walk,874,TCRL
192,4801000.0,4800.0,877.5610885136887,62306.75212240219,4801000,2400500.0,62306.7520711422,humanoid-walk,874,TCRL
193,4826000.0,4825.0,900.3248922613548,62739.403792619705,4826000,2413000.0,62739.40373849869,humanoid-walk,874,TCRL
194,4851000.0,4850.0,877.5497146379524,63172.78983879089,4851000,2425500.0,63172.789788007736,humanoid-walk,874,TCRL
195,4876000.0,4875.0,876.3544777416084,63611.40169596672,4876000,2438000.0,63611.40164375305,humanoid-walk,874,TCRL
196,4901000.0,4900.0,892.0161288046216,64050.27739596367,4901000,2450500.0,64050.27733445168,humanoid-walk,874,TCRL
197,4926000.0,4925.0,881.1781047454094,64490.82588124275,4926000,2463000.0,64490.825808525085,humanoid-walk,874,TCRL
198,4951000.0,4950.0,891.430021114628,64930.72450423241,4951000,2475500.0,64930.72444963455,humanoid-walk,874,TCRL
199,4976000.0,4975.0,887.874272132344,65375.26477789879,4976000,2488000.0,65375.26472711563,humanoid-walk,874,TCRL
200,5001000.0,5000.0,901.169689623603,65831.70557403564,5001000,2500500.0,65831.70552682877,humanoid-walk,874,TCRL
0,1000.0,0.0,0.9367584369547396,13.446207284927368,1000,500.0,13.446162939071655,humanoid-walk,807,TCRL
1,26000.0,25.0,1.192762939368872,118.56094551086426,26000,13000.0,118.56089878082275,humanoid-walk,807,TCRL
2,51000.0,50.0,1.4169034732661696,268.5031454563141,51000,25500.0,268.503103017807,humanoid-walk,807,TCRL
3,76000.0,75.0,1.6429472644185623,422.22191309928894,76000,38000.0,422.2218716144562,humanoid-walk,807,TCRL
4,101000.0,100.0,1.5517853023332862,576.2782769203186,101000,50500.0,576.2782363891602,humanoid-walk,807,TCRL
5,126000.0,125.0,17.15043314016715,731.0134139060974,126000,63000.0,731.013373374939,humanoid-walk,807,TCRL
6,151000.0,150.0,63.78806875212579,887.046550989151,151000,75500.0,887.0464987754822,humanoid-walk,807,TCRL
7,176000.0,175.0,110.75224843747768,1045.1148641109469,176000,88000.0,1045.114819765091,humanoid-walk,807,TCRL
8,201000.0,200.0,124.04389827689285,1205.310261964798,201000,100500.0,1205.3102207183838,humanoid-walk,807,TCRL
9,226000.0,225.0,134.60605279664284,1366.950589179993,226000,113000.0,1366.95054769516,humanoid-walk,807,TCRL
10,251000.0,250.0,162.6511906248307,1534.0387635231018,251000,125500.0,1534.0387217998505,humanoid-walk,807,TCRL
11,276000.0,275.0,163.75232636056325,1699.704984664917,276000,138000.0,1699.7049417495728,humanoid-walk,807,TCRL
12,301000.0,300.0,180.66655251690148,1867.8064935207367,301000,150500.0,1867.806452035904,humanoid-walk,807,TCRL
13,326000.0,325.0,205.8532055437773,2037.266134738922,326000,163000.0,2037.2660944461825,humanoid-walk,807,TCRL
14,351000.0,350.0,245.693426841308,2208.261563062668,351000,175500.0,2208.2615196704865,humanoid-walk,807,TCRL
15,376000.0,375.0,262.5091872693559,2380.5158903598785,376000,188000.0,2380.515848636627,humanoid-walk,807,TCRL
16,401000.0,400.0,257.88902647962675,2553.927783727646,401000,200500.0,2553.927741765976,humanoid-walk,807,TCRL
17,426000.0,425.0,282.8124791914366,2728.220339775085,426000,213000.0,2728.2202928066254,humanoid-walk,807,TCRL
18,451000.0,450.0,280.1536752004118,2904.300323009491,451000,225500.0,2904.300281047821,humanoid-walk,807,TCRL
19,476000.0,475.0,276.1837179521424,3081.500595092773,476000,238000.0,3081.5005538463597,humanoid-walk,807,TCRL
20,501000.0,500.0,324.6323754654687,3260.514339923858,501000,250500.0,3260.51429605484,humanoid-walk,807,TCRL
21,526000.0,525.0,338.71361778035987,3441.2255663871765,526000,263000.0,3441.2255244255066,humanoid-walk,807,TCRL
22,551000.0,550.0,349.4617031229796,3623.061048269272,551000,275500.0,3623.061007261276,humanoid-walk,807,TCRL
23,576000.0,575.0,378.5139035939216,3805.597212553024,576000,288000.0,3805.59717130661,humanoid-walk,807,TCRL
24,601000.0,600.0,395.235314036162,3991.963879346848,601000,300500.0,3991.963835000992,humanoid-walk,807,TCRL
25,626000.0,625.0,418.6688096208048,4177.106027603149,626000,313000.0,4177.105985879898,humanoid-walk,807,TCRL
26,651000.0,650.0,413.5799487911343,4361.851886749268,651000,325500.0,4361.851845741272,humanoid-walk,807,TCRL
27,676000.0,675.0,428.6415945920834,4548.297700881958,676000,338000.0,4548.297659397125,humanoid-walk,807,TCRL
28,701000.0,700.0,428.0637212429695,4734.701151132584,701000,350500.0,4734.701106309891,humanoid-walk,807,TCRL
29,726000.0,725.0,432.59465179331175,4922.791591882706,726000,363000.0,4922.79154920578,humanoid-walk,807,TCRL
30,751000.0,750.0,433.4249017710687,5112.168779611588,751000,375500.0,5112.168738126755,humanoid-walk,807,TCRL
31,776000.0,775.0,462.5515763545888,5302.941237926483,776000,388000.0,5302.941194057465,humanoid-walk,807,TCRL
32,801000.0,800.0,444.80257186340896,5494.3777368068695,801000,400500.0,5494.3776948452,humanoid-walk,807,TCRL
33,826000.0,825.0,481.3153754362981,5686.601099252701,826000,413000.0,5686.601058959961,humanoid-walk,807,TCRL
34,851000.0,850.0,489.87608822007513,5880.063776016235,851000,425500.0,5880.063733816147,humanoid-walk,807,TCRL
35,876000.0,875.0,479.1080395263586,6074.62079668045,876000,438000.0,6074.620755195618,humanoid-walk,807,TCRL
36,901000.0,900.0,481.1927908557649,6270.603632211685,901000,450500.0,6270.603590488434,humanoid-walk,807,TCRL
37,926000.0,925.0,504.03523583623416,6467.54718542099,926000,463000.0,6467.547144651413,humanoid-walk,807,TCRL
38,951000.0,950.0,481.806915410048,6665.842919111252,951000,475500.0,6665.842877864838,humanoid-walk,807,TCRL
39,976000.0,975.0,495.6645351745743,6865.4838078022,976000,488000.0,6865.483767271042,humanoid-walk,807,TCRL
40,1001000.0,1000.0,518.7738820654778,7066.634380340576,1001000,500500.0,7066.634340286255,humanoid-walk,807,TCRL
41,1026000.0,1025.0,508.66190025882224,7268.73220872879,1026000,513000.0,7268.732168674469,humanoid-walk,807,TCRL
42,1051000.0,1050.0,532.3059345071058,7472.031524658203,1051000,525500.0,7472.031475782394,humanoid-walk,807,TCRL
43,1076000.0,1075.0,529.969960872988,7675.810553073883,1076000,538000.0,7675.810505390167,humanoid-walk,807,TCRL
44,1101000.0,1100.0,527.3810226237586,7882.145744800568,1101000,550500.0,7882.145691633224,humanoid-walk,807,TCRL
45,1126000.0,1125.0,526.7709661155453,8089.279129505157,1126000,563000.0,8089.279089450836,humanoid-walk,807,TCRL
46,1151000.0,1150.0,532.3109632074511,8297.457867145538,1151000,575500.0,8297.457826375961,humanoid-walk,807,TCRL
47,1176000.0,1175.0,528.0322388751802,8506.619737148285,1176000,588000.0,8506.619694709778,humanoid-walk,807,TCRL
48,1201000.0,1200.0,537.9613701906426,8713.713003873825,1201000,600500.0,8713.712961912155,humanoid-walk,807,TCRL
49,1226000.0,1225.0,555.1830174276411,8920.967200517654,1226000,613000.0,8920.96715927124,humanoid-walk,807,TCRL
50,1251000.0,1250.0,538.073597011243,9129.651229858398,1251000,625500.0,9129.65118908882,humanoid-walk,807,TCRL
51,1276000.0,1275.0,541.7763744895443,9339.75963449478,1276000,638000.0,9339.759593486786,humanoid-walk,807,TCRL
52,1301000.0,1300.0,555.9872545939418,9554.174100875854,1301000,650500.0,9554.17405986786,humanoid-walk,807,TCRL
53,1326000.0,1325.0,564.1914307921943,9769.661685705183,1326000,663000.0,9769.661637306212,humanoid-walk,807,TCRL
54,1351000.0,1350.0,556.8566966043817,9986.233933210371,1351000,675500.0,9986.233892202376,humanoid-walk,807,TCRL
55,1376000.0,1375.0,563.7705001978213,10203.72825884819,1376000,688000.0,10203.72821855545,humanoid-walk,807,TCRL
56,1401000.0,1400.0,580.6224655944768,10422.260641098022,1401000,700500.0,10422.260597229004,humanoid-walk,807,TCRL
57,1426000.0,1425.0,542.1957355687357,10642.063140392303,1426000,713000.0,10642.063101291656,humanoid-walk,807,TCRL
58,1451000.0,1450.0,557.4092669620466,10863.265099287031,1451000,725500.0,10863.265058279036,humanoid-walk,807,TCRL
59,1476000.0,1475.0,612.9625382767297,11085.839621305466,1476000,738000.0,11085.839575767515,humanoid-walk,807,TCRL
60,1501000.0,1500.0,611.8948634226088,11309.939115047457,1501000,750500.0,11309.939075231552,humanoid-walk,807,TCRL
61,1526000.0,1525.0,632.8509963108934,11535.115205049517,1526000,763000.0,11535.1151638031,humanoid-walk,807,TCRL
62,1551000.0,1550.0,696.4949805556872,11765.82751083374,1551000,775500.0,11765.827468395231,humanoid-walk,807,TCRL
63,1576000.0,1575.0,635.2264098422193,11982.722417116163,1576000,788000.0,11982.722370147703,humanoid-walk,807,TCRL
64,1601000.0,1600.0,683.156950656835,12200.518428087234,1601000,800500.0,12200.518388271332,humanoid-walk,807,TCRL
65,1626000.0,1625.0,755.5650498740583,12420.690954685211,1626000,813000.0,12420.690914392471,humanoid-walk,807,TCRL
66,1651000.0,1650.0,706.0189718434509,12642.434099197388,1651000,825500.0,12642.434057950974,humanoid-walk,807,TCRL
67,1676000.0,1675.0,729.8664869786041,12867.1031498909,1676000,838000.0,12867.103108167648,humanoid-walk,807,TCRL
68,1701000.0,1700.0,775.9352870150032,13093.438942432404,1701000,850500.0,13093.438901901243,humanoid-walk,807,TCRL
69,1726000.0,1725.0,822.082250498985,13321.055810213087,1726000,863000.0,13321.055770635605,humanoid-walk,807,TCRL
70,1751000.0,1750.0,786.706914673206,13549.684376001358,1751000,875500.0,13549.6843354702,humanoid-walk,807,TCRL
71,1776000.0,1775.0,844.0656022424328,13779.68636584282,1776000,888000.0,13779.68632555008,humanoid-walk,807,TCRL
72,1801000.0,1800.0,827.0970997107222,14009.67665028572,1801000,900500.0,14009.676609039308,humanoid-walk,807,TCRL
73,1826000.0,1825.0,821.8961122222632,14241.431004047394,1826000,913000.0,14241.430963277817,humanoid-walk,807,TCRL
74,1851000.0,1850.0,827.5424734624464,14473.088070631027,1851000,925500.0,14473.088029146194,humanoid-walk,807,TCRL
75,1876000.0,1875.0,850.6134613414577,14706.360874414444,1876000,938000.0,14706.360832452774,humanoid-walk,807,TCRL
76,1901000.0,1900.0,859.3982403502841,14941.298047065737,1901000,950500.0,14941.29800748825,humanoid-walk,807,TCRL
77,1926000.0,1925.0,857.6279597681453,15177.817377567291,1926000,963000.0,15177.817337989807,humanoid-walk,807,TCRL
78,1951000.0,1950.0,858.4127479189135,15414.800453424454,1951000,975500.0,15414.800412893295,humanoid-walk,807,TCRL
79,1976000.0,1975.0,840.6913154729366,15653.759989023209,1976000,988000.0,15653.75994324684,humanoid-walk,807,TCRL
80,2001000.0,2000.0,843.4383170478419,15888.929344415665,2001000,1000500.0,15888.929296970367,humanoid-walk,807,TCRL
81,2026000.0,2025.0,858.3116478048805,16125.20761346817,2026000,1013000.0,16125.207572698591,humanoid-walk,807,TCRL
82,2051000.0,2050.0,856.8248811945286,16364.0753865242,2051000,1025500.0,16364.075345754623,humanoid-walk,807,TCRL
83,2076000.0,2075.0,875.705815891389,16604.460060834885,2076000,1038000.0,16604.46001958847,humanoid-walk,807,TCRL
84,2101000.0,2100.0,881.7508368499775,16843.907923698425,2101000,1050500.0,16843.907883167267,humanoid-walk,807,TCRL
85,2126000.0,2125.0,847.6748872383016,17086.20277428627,2126000,1063000.0,17086.20273375511,humanoid-walk,807,TCRL
86,2151000.0,2150.0,876.2065249212895,17329.53634095192,2151000,1075500.0,17329.536300182343,humanoid-walk,807,TCRL
87,2176000.0,2175.0,877.3511679290508,17576.70928144455,2176000,1088000.0,17576.70924115181,humanoid-walk,807,TCRL
88,2201000.0,2200.0,875.4016865278721,17825.84936451912,2201000,1100500.0,17825.849324464798,humanoid-walk,807,TCRL
89,2226000.0,2225.0,880.647772795682,18075.708260536197,2226000,1113000.0,18075.7082195282,humanoid-walk,807,TCRL
90,2251000.0,2250.0,888.1354861229887,18326.971697092056,2251000,1125500.0,18326.97165608406,humanoid-walk,807,TCRL
91,2276000.0,2275.0,886.0942649734121,18577.50731563568,2276000,1138000.0,18577.507274866104,humanoid-walk,807,TCRL
92,2301000.0,2300.0,885.1452159157545,18829.44097042084,2301000,1150500.0,18829.440925836563,humanoid-walk,807,TCRL
93,2326000.0,2325.0,889.529752104961,19083.20342421532,2326000,1163000.0,19083.203382492065,humanoid-walk,807,TCRL
94,2351000.0,2350.0,902.0236515522508,19337.550480365757,2351000,1175500.0,19337.55044054985,humanoid-walk,807,TCRL
95,2376000.0,2375.0,882.3286079965874,19594.14988899231,2376000,1188000.0,19594.149843215942,humanoid-walk,807,TCRL
96,2401000.0,2400.0,890.8796741413878,19849.72446942329,2401000,1200500.0,19849.724428892136,humanoid-walk,807,TCRL
97,2426000.0,2425.0,897.9005374701144,20107.006130456924,2426000,1213000.0,20107.006090402603,humanoid-walk,807,TCRL
98,2451000.0,2450.0,884.5874988587318,20365.03570389748,2451000,1225500.0,20365.035662174225,humanoid-walk,807,TCRL
99,2476000.0,2475.0,893.0725269696825,20625.355038404465,2476000,1238000.0,20625.354996681213,humanoid-walk,807,TCRL
100,2501000.0,2500.0,788.9464411978562,20885.85307621956,2501000,1250500.0,20885.85303616524,humanoid-walk,807,TCRL
101,2526000.0,2525.0,874.2246998325988,21147.284729003903,2526000,1263000.0,21147.284689426426,humanoid-walk,807,TCRL
102,2551000.0,2550.0,873.0963214423704,21411.012387275696,2551000,1275500.0,21411.01234769821,humanoid-walk,807,TCRL
103,2576000.0,2575.0,901.7311150166375,21675.390894412994,2576000,1288000.0,21675.39085316658,humanoid-walk,807,TCRL
104,2601000.0,2600.0,893.4300863762577,21941.08282899857,2601000,1300500.0,21941.082787513733,humanoid-walk,807,TCRL
105,2626000.0,2625.0,873.5760030082953,22207.91253948212,2626000,1313000.0,22207.912491083145,humanoid-walk,807,TCRL
106,2651000.0,2650.0,892.1588135875432,22476.10509943962,2651000,1325500.0,22476.105058193207,humanoid-walk,807,TCRL
107,2676000.0,2675.0,897.9329144338675,22744.744327306747,2676000,1338000.0,22744.74428653717,humanoid-walk,807,TCRL
108,2701000.0,2700.0,882.2577933490863,23014.93935322761,2701000,1350500.0,23014.939313411716,humanoid-walk,807,TCRL
109,2726000.0,2725.0,895.1278474992339,23286.65594625473,2726000,1363000.0,23286.65590596199,humanoid-walk,807,TCRL
110,2751000.0,2750.0,902.4033856537368,23560.143953561783,2751000,1375500.0,23560.14390897751,humanoid-walk,807,TCRL
111,2776000.0,2775.0,902.8933650204852,23833.9311144352,2776000,1388000.0,23833.93107199669,humanoid-walk,807,TCRL
112,2801000.0,2800.0,907.515592898397,24108.9948220253,2801000,1400500.0,24108.99478125572,humanoid-walk,807,TCRL
113,2826000.0,2825.0,896.7631669118193,24384.65528345108,2826000,1413000.0,24384.65524315834,humanoid-walk,807,TCRL
114,2851000.0,2850.0,900.2563998208813,24662.03042769432,2851000,1425500.0,24662.03038835525,humanoid-walk,807,TCRL
115,2876000.0,2875.0,883.3638191845923,24936.2813603878,2876000,1438000.0,24936.28131699562,humanoid-walk,807,TCRL
116,2901000.0,2900.0,892.135511941207,25208.37041687965,2901000,1450500.0,25208.370376348492,humanoid-walk,807,TCRL
117,2926000.0,2925.0,887.26085538337,25481.996071100235,2926000,1463000.0,25481.996025323868,humanoid-walk,807,TCRL
118,2951000.0,2950.0,875.9688059409625,25764.35834622383,2951000,1475500.0,25764.35830426216,humanoid-walk,807,TCRL
119,2976000.0,2975.0,889.3283225100134,26047.571714639664,2976000,1488000.0,26047.57167315483,humanoid-walk,807,TCRL
120,3001000.0,3000.0,900.8511837969654,26333.70130991936,3001000,1500500.0,26333.701269626617,humanoid-walk,807,TCRL
121,3026000.0,3025.0,890.2523111168091,26619.64725470543,3026000,1513000.0,26619.647213697437,humanoid-walk,807,TCRL
122,3051000.0,3050.0,875.8042694303516,26905.838255643845,3051000,1525500.0,26905.838215827946,humanoid-walk,807,TCRL
123,3076000.0,3075.0,877.2916530416533,27193.832721471783,3076000,1538000.0,27193.83268046379,humanoid-walk,807,TCRL
124,3101000.0,3100.0,890.4350473378036,27484.566934347156,3101000,1550500.0,27484.56689047813,humanoid-walk,807,TCRL
125,3126000.0,3125.0,895.4377687409029,27772.70066833496,3126000,1563000.0,27772.7006278038,humanoid-walk,807,TCRL
126,3151000.0,3150.0,881.6645005536793,28061.38198113441,3151000,1575500.0,28061.38194036484,humanoid-walk,807,TCRL
127,3176000.0,3175.0,888.523147355135,28354.929293632507,3176000,1588000.0,28354.929253339767,humanoid-walk,807,TCRL
128,3201000.0,3200.0,890.8186587217995,28646.6950378418,3201000,1600500.0,28646.694998264316,humanoid-walk,807,TCRL
129,3226000.0,3225.0,894.4326127892566,28942.410712480545,3226000,1613000.0,28942.410670757294,humanoid-walk,807,TCRL
130,3251000.0,3250.0,896.9108057535735,29240.16765141487,3251000,1625500.0,29240.16761064529,humanoid-walk,807,TCRL
131,3276000.0,3275.0,896.1438835136393,29535.48039960861,3276000,1638000.0,29535.48035812378,humanoid-walk,807,TCRL
132,3301000.0,3300.0,875.9021119386682,29831.7435669899,3301000,1650500.0,29831.743525266647,humanoid-walk,807,TCRL
133,3326000.0,3325.0,902.4226563786252,30129.925245523453,3326000,1663000.0,30129.925202846527,humanoid-walk,807,TCRL
134,3351000.0,3350.0,897.6309085722489,30427.50354409218,3351000,1675500.0,30427.50349712372,humanoid-walk,807,TCRL
135,3376000.0,3375.0,881.4034428685612,30726.67943549156,3376000,1688000.0,30726.67939376831,humanoid-walk,807,TCRL
136,3401000.0,3400.0,898.0023691000146,31028.946623325348,3401000,1700500.0,31028.94658136368,humanoid-walk,807,TCRL
137,3426000.0,3425.0,892.7829106574134,31331.893319129944,3426000,1713000.0,31331.893277406693,humanoid-walk,807,TCRL
138,3451000.0,3450.0,899.3428866707405,31631.73979830742,3451000,1725500.0,31631.73975300789,humanoid-walk,807,TCRL
139,3476000.0,3475.0,892.046061687812,31932.69328451157,3476000,1738000.0,31932.69323992729,humanoid-walk,807,TCRL
140,3501000.0,3500.0,890.4943015108944,32235.804700136185,3501000,1750500.0,32235.804652690887,humanoid-walk,807,TCRL
141,3526000.0,3525.0,885.313763737249,32538.361968517303,3526000,1763000.0,32538.3619287014,humanoid-walk,807,TCRL
142,3551000.0,3550.0,889.5292476678384,32842.34943532944,3551000,1775500.0,32842.34939575195,humanoid-walk,807,TCRL
143,3576000.0,3575.0,854.3373267893988,33145.21901130676,3576000,1788000.0,33145.21897125244,humanoid-walk,807,TCRL
144,3601000.0,3600.0,883.1036161807982,33450.18403196335,3601000,1800500.0,33450.18399047852,humanoid-walk,807,TCRL
145,3626000.0,3625.0,895.0354820157243,33758.288491249084,3626000,1813000.0,33758.28845143318,humanoid-walk,807,TCRL
146,3651000.0,3650.0,881.2747428771947,34069.06926512718,3651000,1825500.0,34069.06922531128,humanoid-walk,807,TCRL
147,3676000.0,3675.0,884.1980587905537,34380.90840387344,3676000,1838000.0,34380.90836310387,humanoid-walk,807,TCRL
148,3701000.0,3700.0,886.6787533908952,34694.01432919502,3701000,1850500.0,34694.01428771019,humanoid-walk,807,TCRL
149,3726000.0,3725.0,858.3472511742733,35008.661294698715,3726000,1863000.0,35008.66125583649,humanoid-walk,807,TCRL
150,3751000.0,3750.0,881.9418945173277,35325.85382127762,3751000,1875500.0,35325.85377860069,humanoid-walk,807,TCRL
151,3776000.0,3775.0,894.184226956965,35640.70182919502,3776000,1888000.0,35640.70178556442,humanoid-walk,807,TCRL
152,3801000.0,3800.0,896.3164806904509,35955.599204301834,3801000,1900500.0,35955.599162817,humanoid-walk,807,TCRL
153,3826000.0,3825.0,883.2649038776977,36271.58877491951,3826000,1913000.0,36271.58873391152,humanoid-walk,807,TCRL
154,3851000.0,3850.0,897.0507380951889,36590.33423519135,3851000,1925500.0,36590.3341884613,humanoid-walk,807,TCRL
155,3876000.0,3875.0,881.1618309728714,36911.34552502632,3876000,1938000.0,36911.34547448158,humanoid-walk,807,TCRL
156,3901000.0,3900.0,907.4886754568556,37233.7147026062,3901000,1950500.0,37233.71466112137,humanoid-walk,807,TCRL
157,3926000.0,3925.0,910.1438521695096,37557.92111825943,3926000,1963000.0,37557.92107772827,humanoid-walk,807,TCRL
158,3951000.0,3950.0,919.866030661392,37882.35005998612,3951000,1975500.0,37882.350019693375,humanoid-walk,807,TCRL
159,3976000.0,3975.0,888.6496174613624,38207.72573137283,3976000,1988000.0,38207.725688934326,humanoid-walk,807,TCRL
160,4001000.0,4000.0,890.0556217347773,38535.21394300461,4001000,2000500.0,38535.21390271187,humanoid-walk,807,TCRL
161,4026000.0,4025.0,897.6893507341196,38863.15014600754,4026000,2013000.0,38863.15009903908,humanoid-walk,807,TCRL
162,4051000.0,4050.0,897.9515960689656,39192.58845305443,4051000,2025500.0,39192.58841204643,humanoid-walk,807,TCRL
163,4076000.0,4075.0,898.1232678248622,39517.97589826584,4076000,2038000.0,39517.97584962845,humanoid-walk,807,TCRL
164,4101000.0,4100.0,903.4307244353258,39846.77957701683,4101000,2050500.0,39846.7795317173,humanoid-walk,807,TCRL
165,4126000.0,4125.0,900.8823244561502,40178.08125662804,4126000,2063000.0,40178.08121204376,humanoid-walk,807,TCRL
166,4151000.0,4150.0,889.7773942358957,40511.36078906059,4151000,2075500.0,40511.36074852944,humanoid-walk,807,TCRL
167,4176000.0,4175.0,902.525535377034,40844.07466697693,4176000,2088000.0,40844.07462000847,humanoid-walk,807,TCRL
168,4201000.0,4200.0,909.864347158132,41174.931452035904,4201000,2100500.0,41174.93141198158,humanoid-walk,807,TCRL
169,4226000.0,4225.0,892.6864403221583,41507.12015867233,4226000,2113000.0,41507.1201171875,humanoid-walk,807,TCRL
170,4251000.0,4250.0,909.6809839937054,41844.407484054565,4251000,2125500.0,41844.40744280815,humanoid-walk,807,TCRL
171,4276000.0,4275.0,893.8761025009259,42183.3511300087,4276000,2138000.0,42183.35108709335,humanoid-walk,807,TCRL
172,4301000.0,4300.0,906.704066617827,42524.32900834084,4301000,2150500.0,42524.32896256447,humanoid-walk,807,TCRL
173,4326000.0,4325.0,911.509921628837,42865.81243467331,4326000,2163000.0,42865.812391757965,humanoid-walk,807,TCRL
174,4351000.0,4350.0,884.4696301048564,43206.11974596977,4351000,2175500.0,43206.11970567703,humanoid-walk,807,TCRL
175,4376000.0,4375.0,892.8288167276905,43547.309945344925,4376000,2188000.0,43547.30990123749,humanoid-walk,807,TCRL
176,4401000.0,4400.0,903.5186580040788,43889.30032849312,4401000,2200500.0,43889.30028390885,humanoid-walk,807,TCRL
177,4426000.0,4425.0,910.986432946971,44232.220799684525,4426000,2213000.0,44232.220757722855,humanoid-walk,807,TCRL
178,4451000.0,4450.0,907.4388647424776,44578.22055912018,4451000,2225500.0,44578.22050881386,humanoid-walk,807,TCRL
179,4476000.0,4475.0,890.8346124752421,44924.93635106087,4476000,2238000.0,44924.93630838394,humanoid-walk,807,TCRL
180,4501000.0,4500.0,904.7570679217512,45273.190133333206,4501000,2250500.0,45273.18991661072,humanoid-walk,807,TCRL
181,4526000.0,4525.0,888.1145386063297,45623.62487792969,4526000,2263000.0,45623.62483859062,humanoid-walk,807,TCRL
182,4551000.0,4550.0,912.1701957531576,45974.93915462494,4551000,2275500.0,45974.93911385536,humanoid-walk,807,TCRL
183,4576000.0,4575.0,886.7328320742865,46327.65118479729,4576000,2288000.0,46327.65113902092,humanoid-walk,807,TCRL
184,4601000.0,4600.0,894.6402924997623,46682.14697265625,4601000,2300500.0,46682.14693117142,humanoid-walk,807,TCRL
185,4626000.0,4625.0,910.575469891028,47037.36306452751,4626000,2313000.0,47037.36302471161,humanoid-walk,807,TCRL
186,4651000.0,4650.0,899.552872933236,47392.72141051293,4651000,2325500.0,47392.72136926651,humanoid-walk,807,TCRL
187,4676000.0,4675.0,909.9777988069852,47747.382179260254,4676000,2338000.0,47747.38213801384,humanoid-walk,807,TCRL
188,4701000.0,4700.0,894.1235565711004,48105.14959168434,4701000,2350500.0,48105.14954805374,humanoid-walk,807,TCRL
189,4726000.0,4725.0,899.2612799240669,48464.51123523712,4726000,2363000.0,48464.511187791824,humanoid-walk,807,TCRL
