,episode,eval_total_time,frame,time,env,seed,agent,utd_ratio,_step,env_step,episode_reward
12,0,0,0,0,walker-walk,64823,VQ-TD3,2,3532.0,75000.0,758.0005122620612
13,0,0,0,0,walker-walk,64823,VQ-TD3,2,3803.0,80000.0,951.5074884417467
14,0,0,0,0,walker-walk,64823,VQ-TD3,2,4074.0,85000.0,946.9076244196389
15,0,0,0,0,walker-walk,64823,VQ-TD3,2,4345.0,90000.0,958.0957854243927
16,0,0,0,0,walker-walk,64823,VQ-TD3,2,4616.0,95000.0,955.6782456314191
17,0,0,0,0,walker-walk,64823,VQ-TD3,2,4887.0,100000.0,962.1601078612963
18,0,0,0,0,walker-walk,64823,VQ-TD3,2,5158.0,105000.0,941.8922638951568
19,0,0,0,0,walker-walk,64823,VQ-TD3,2,5429.0,110000.0,954.6015933679184
20,0,0,0,0,walker-walk,64823,VQ-TD3,2,5700.0,115000.0,968.2386549453252
21,0,0,0,0,walker-walk,64823,VQ-TD3,2,5971.0,120000.0,946.3542195945513
22,0,0,0,0,walker-walk,64823,VQ-TD3,2,6242.0,125000.0,964.6044401598162
23,0,0,0,0,walker-walk,64823,VQ-TD3,2,6513.0,130000.0,960.2611362891272
24,0,0,0,0,walker-walk,64823,VQ-TD3,2,6784.0,135000.0,957.8630828006193
25,0,0,0,0,walker-walk,64823,VQ-TD3,2,7055.0,140000.0,953.1840753914788
26,0,0,0,0,walker-walk,64823,VQ-TD3,2,7326.0,145000.0,964.133428599406
27,0,0,0,0,walker-walk,64823,VQ-TD3,2,7597.0,150000.0,961.8612833104562
28,0,0,0,0,walker-walk,64823,VQ-TD3,2,7868.0,155000.0,952.0481320312247
29,0,0,0,0,walker-walk,64823,VQ-TD3,2,8139.0,160000.0,955.0552144614979
30,0,0,0,0,walker-walk,64823,VQ-TD3,2,8410.0,165000.0,969.0865014714421
31,0,0,0,0,walker-walk,64823,VQ-TD3,2,8681.0,170000.0,965.3375537867657
32,0,0,0,0,walker-walk,64823,VQ-TD3,2,8952.0,175000.0,969.5028402931988
33,0,0,0,0,walker-walk,64823,VQ-TD3,2,9223.0,180000.0,963.1670578657883
34,0,0,0,0,walker-walk,64823,VQ-TD3,2,9494.0,185000.0,971.8403957668692
35,0,0,0,0,walker-walk,64823,VQ-TD3,2,9765.0,190000.0,960.0162457915488
36,0,0,0,0,walker-walk,64823,VQ-TD3,2,10036.0,195000.0,961.180461090454
37,0,0,0,0,walker-walk,64823,VQ-TD3,2,10307.0,200000.0,974.2352441608906
38,0,0,0,0,walker-walk,64823,VQ-TD3,2,10578.0,205000.0,969.201896542497
39,0,0,0,0,walker-walk,64823,VQ-TD3,2,10849.0,210000.0,960.4359502032864
40,0,0,0,0,walker-walk,64823,VQ-TD3,2,11120.0,215000.0,965.4873411443084
41,0,0,0,0,walker-walk,64823,VQ-TD3,2,11391.0,220000.0,966.6425169875845
42,0,0,0,0,walker-walk,64823,VQ-TD3,2,11662.0,225000.0,958.5218401337509
43,0,0,0,0,walker-walk,64823,VQ-TD3,2,11933.0,230000.0,968.835461718589
44,0,0,0,0,walker-walk,64823,VQ-TD3,2,12204.0,235000.0,972.5344928979408
45,0,0,0,0,walker-walk,64823,VQ-TD3,2,12475.0,240000.0,959.3667235820088
46,0,0,0,0,walker-walk,64823,VQ-TD3,2,12746.0,245000.0,954.9260723236948
47,0,0,0,0,walker-walk,64823,VQ-TD3,2,13017.0,250000.0,883.7451599071734
48,0,0,0,0,walker-walk,64823,VQ-TD3,2,13288.0,255000.0,948.4094667995348
49,0,0,0,0,walker-walk,64823,VQ-TD3,2,13559.0,260000.0,960.8073608548148
50,0,0,0,0,walker-walk,64823,VQ-TD3,2,13830.0,265000.0,969.9371263856068
51,0,0,0,0,walker-walk,64823,VQ-TD3,2,14101.0,270000.0,968.2814296457916
52,0,0,0,0,walker-walk,64823,VQ-TD3,2,14372.0,275000.0,968.7252155392431
53,0,0,0,0,walker-walk,64823,VQ-TD3,2,14643.0,280000.0,964.7485413174145
54,0,0,0,0,walker-walk,64823,VQ-TD3,2,14914.0,285000.0,968.7310877109878
55,0,0,0,0,walker-walk,64823,VQ-TD3,2,15185.0,290000.0,967.6931654331274
56,0,0,0,0,walker-walk,64823,VQ-TD3,2,15456.0,295000.0,963.9197026715614
57,0,0,0,0,walker-walk,64823,VQ-TD3,2,15727.0,300000.0,972.8796816401649
58,0,0,0,0,walker-walk,64823,VQ-TD3,2,15998.0,305000.0,971.0948856144445
59,0,0,0,0,walker-walk,64823,VQ-TD3,2,16269.0,310000.0,970.3166757713072
60,0,0,0,0,walker-walk,64823,VQ-TD3,2,16540.0,315000.0,970.0455361038446
61,0,0,0,0,walker-walk,64823,VQ-TD3,2,16811.0,320000.0,972.2622776977718
62,0,0,0,0,walker-walk,64823,VQ-TD3,2,17082.0,325000.0,972.6352574114687
63,0,0,0,0,walker-walk,64823,VQ-TD3,2,17353.0,330000.0,957.9018891057
64,0,0,0,0,walker-walk,64823,VQ-TD3,2,17624.0,335000.0,954.2511597523466
65,0,0,0,0,walker-walk,64823,VQ-TD3,2,17895.0,340000.0,960.8672275462188
66,0,0,0,0,walker-walk,64823,VQ-TD3,2,18166.0,345000.0,971.4185104197823
67,0,0,0,0,walker-walk,64823,VQ-TD3,2,18437.0,350000.0,964.9808880866506
68,0,0,0,0,walker-walk,64823,VQ-TD3,2,18708.0,355000.0,970.5836966970935
69,0,0,0,0,walker-walk,64823,VQ-TD3,2,18979.0,360000.0,971.0982103466988
70,0,0,0,0,walker-walk,64823,VQ-TD3,2,19250.0,365000.0,969.0756970011164
71,0,0,0,0,walker-walk,64823,VQ-TD3,2,19521.0,370000.0,977.7799165437464
72,0,0,0,0,walker-walk,64823,VQ-TD3,2,19792.0,375000.0,974.0557025045157
73,0,0,0,0,walker-walk,64823,VQ-TD3,2,20063.0,380000.0,970.3677621024893
74,0,0,0,0,walker-walk,64823,VQ-TD3,2,20334.0,385000.0,964.6017249021679
75,0,0,0,0,walker-walk,64823,VQ-TD3,2,20605.0,390000.0,970.077807004191
76,0,0,0,0,walker-walk,64823,VQ-TD3,2,20876.0,395000.0,877.8277571791317
77,0,0,0,0,walker-walk,64823,VQ-TD3,2,21147.0,400000.0,969.480011449405
78,0,0,0,0,walker-walk,64823,VQ-TD3,2,21418.0,405000.0,967.4256954383105
79,0,0,0,0,walker-walk,64823,VQ-TD3,2,21689.0,410000.0,907.1527666778304
80,0,0,0,0,walker-walk,64823,VQ-TD3,2,21960.0,415000.0,962.9025822356343
81,0,0,0,0,walker-walk,64823,VQ-TD3,2,22231.0,420000.0,947.0003465562361
82,0,0,0,0,walker-walk,64823,VQ-TD3,2,22502.0,425000.0,958.2058735053055
83,0,0,0,0,walker-walk,64823,VQ-TD3,2,22773.0,430000.0,976.2351897906512
84,0,0,0,0,walker-walk,64823,VQ-TD3,2,23044.0,435000.0,972.1587280999869
85,0,0,0,0,walker-walk,64823,VQ-TD3,2,23315.0,440000.0,971.6875325514935
86,0,0,0,0,walker-walk,64823,VQ-TD3,2,23586.0,445000.0,969.0655724801821
87,0,0,0,0,walker-walk,64823,VQ-TD3,2,23857.0,450000.0,973.7648866695351
88,0,0,0,0,walker-walk,64823,VQ-TD3,2,24128.0,455000.0,972.571628494002
89,0,0,0,0,walker-walk,64823,VQ-TD3,2,24399.0,460000.0,967.9843275113031
90,0,0,0,0,walker-walk,64823,VQ-TD3,2,24670.0,465000.0,972.4350742521696
91,0,0,0,0,walker-walk,64823,VQ-TD3,2,24941.0,470000.0,970.3914850755594
92,0,0,0,0,walker-walk,64823,VQ-TD3,2,25212.0,475000.0,974.1903132915497
0,0,0,0,0,walker-walk,7492,VQ-TD3,2,280.0,15000.0,25.07403156091459
1,0,0,0,0,walker-walk,7492,VQ-TD3,2,551.0,20000.0,64.59106104895473
2,0,0,0,0,walker-walk,7492,VQ-TD3,2,822.0,25000.0,135.1116229358595
3,0,0,0,0,walker-walk,7492,VQ-TD3,2,1093.0,30000.0,324.3260232726345
4,0,0,0,0,walker-walk,7492,VQ-TD3,2,1364.0,35000.0,228.59096407857723
5,0,0,0,0,walker-walk,7492,VQ-TD3,2,1635.0,40000.0,672.6800727748778
6,0,0,0,0,walker-walk,7492,VQ-TD3,2,1906.0,45000.0,701.2600100295152
7,0,0,0,0,walker-walk,7492,VQ-TD3,2,2177.0,50000.0,767.7895565371495
8,0,0,0,0,walker-walk,7492,VQ-TD3,2,2448.0,55000.0,779.4255945206154
9,0,0,0,0,walker-walk,7492,VQ-TD3,2,2719.0,60000.0,843.2556350611616
10,0,0,0,0,walker-walk,7492,VQ-TD3,2,2990.0,65000.0,962.4463329541497
11,0,0,0,0,walker-walk,7492,VQ-TD3,2,3261.0,70000.0,946.8160597682232
12,0,0,0,0,walker-walk,7492,VQ-TD3,2,3532.0,75000.0,947.7104116083822
13,0,0,0,0,walker-walk,7492,VQ-TD3,2,3803.0,80000.0,946.8358417333802
14,0,0,0,0,walker-walk,7492,VQ-TD3,2,4074.0,85000.0,952.78039606167
15,0,0,0,0,walker-walk,7492,VQ-TD3,2,4345.0,90000.0,955.8558580080746
16,0,0,0,0,walker-walk,7492,VQ-TD3,2,4616.0,95000.0,964.4682247167453
17,0,0,0,0,walker-walk,7492,VQ-TD3,2,4887.0,100000.0,963.4684813964413
18,0,0,0,0,walker-walk,7492,VQ-TD3,2,5158.0,105000.0,968.4386272952427
19,0,0,0,0,walker-walk,7492,VQ-TD3,2,5429.0,110000.0,960.2418021962046
20,0,0,0,0,walker-walk,7492,VQ-TD3,2,5700.0,115000.0,962.6652486051898
21,0,0,0,0,walker-walk,7492,VQ-TD3,2,5971.0,120000.0,959.1832281178329
22,0,0,0,0,walker-walk,7492,VQ-TD3,2,6242.0,125000.0,965.4779628906399
23,0,0,0,0,walker-walk,7492,VQ-TD3,2,6513.0,130000.0,961.508012678288
24,0,0,0,0,walker-walk,7492,VQ-TD3,2,6784.0,135000.0,959.8635018051602
25,0,0,0,0,walker-walk,7492,VQ-TD3,2,7055.0,140000.0,963.5473857850768
26,0,0,0,0,walker-walk,7492,VQ-TD3,2,7326.0,145000.0,955.5498205607989
27,0,0,0,0,walker-walk,7492,VQ-TD3,2,7597.0,150000.0,958.2734767005779
28,0,0,0,0,walker-walk,7492,VQ-TD3,2,7868.0,155000.0,964.9321165334434
29,0,0,0,0,walker-walk,7492,VQ-TD3,2,8139.0,160000.0,961.9795829713345
30,0,0,0,0,walker-walk,7492,VQ-TD3,2,8410.0,165000.0,969.4443524744827
31,0,0,0,0,walker-walk,7492,VQ-TD3,2,8681.0,170000.0,967.4027073372621
32,0,0,0,0,walker-walk,7492,VQ-TD3,2,8952.0,175000.0,963.4048985801171
33,0,0,0,0,walker-walk,7492,VQ-TD3,2,9223.0,180000.0,962.8036509831436
34,0,0,0,0,walker-walk,7492,VQ-TD3,2,9494.0,185000.0,966.0901858216151
35,0,0,0,0,walker-walk,7492,VQ-TD3,2,9765.0,190000.0,972.7832361138426
36,0,0,0,0,walker-walk,7492,VQ-TD3,2,10036.0,195000.0,960.9794895075727
37,0,0,0,0,walker-walk,7492,VQ-TD3,2,10307.0,200000.0,972.662584777968
38,0,0,0,0,walker-walk,7492,VQ-TD3,2,10578.0,205000.0,967.3851349644362
39,0,0,0,0,walker-walk,7492,VQ-TD3,2,10849.0,210000.0,969.7057697497542
40,0,0,0,0,walker-walk,7492,VQ-TD3,2,11120.0,215000.0,959.3251450970304
41,0,0,0,0,walker-walk,7492,VQ-TD3,2,11391.0,220000.0,965.6901204670081
42,0,0,0,0,walker-walk,7492,VQ-TD3,2,11662.0,225000.0,966.2967233559582
43,0,0,0,0,walker-walk,7492,VQ-TD3,2,11933.0,230000.0,961.2026809583883
44,0,0,0,0,walker-walk,7492,VQ-TD3,2,12204.0,235000.0,965.0917941539083
45,0,0,0,0,walker-walk,7492,VQ-TD3,2,12475.0,240000.0,968.6292062435299
46,0,0,0,0,walker-walk,7492,VQ-TD3,2,12746.0,245000.0,971.8759053435176
47,0,0,0,0,walker-walk,7492,VQ-TD3,2,13017.0,250000.0,951.3029676691862
48,0,0,0,0,walker-walk,7492,VQ-TD3,2,13288.0,255000.0,969.4960044680163
49,0,0,0,0,walker-walk,7492,VQ-TD3,2,13559.0,260000.0,972.2254464904312
50,0,0,0,0,walker-walk,7492,VQ-TD3,2,13830.0,265000.0,974.9712876074016
51,0,0,0,0,walker-walk,7492,VQ-TD3,2,14101.0,270000.0,967.8961043339223
52,0,0,0,0,walker-walk,7492,VQ-TD3,2,14372.0,275000.0,974.5246326550841
53,0,0,0,0,walker-walk,7492,VQ-TD3,2,14643.0,280000.0,973.0266572256572
54,0,0,0,0,walker-walk,7492,VQ-TD3,2,14914.0,285000.0,969.5170721221715
55,0,0,0,0,walker-walk,7492,VQ-TD3,2,15185.0,290000.0,973.4902231342625
56,0,0,0,0,walker-walk,7492,VQ-TD3,2,15456.0,295000.0,960.539435472223
57,0,0,0,0,walker-walk,7492,VQ-TD3,2,15727.0,300000.0,970.0982674852014
58,0,0,0,0,walker-walk,7492,VQ-TD3,2,15998.0,305000.0,968.8907839590217
59,0,0,0,0,walker-walk,7492,VQ-TD3,2,16269.0,310000.0,974.1275152215036
60,0,0,0,0,walker-walk,7492,VQ-TD3,2,16540.0,315000.0,965.6098031012109
61,0,0,0,0,walker-walk,7492,VQ-TD3,2,16811.0,320000.0,972.8959591727704
62,0,0,0,0,walker-walk,7492,VQ-TD3,2,17082.0,325000.0,977.1266591032967
63,0,0,0,0,walker-walk,7492,VQ-TD3,2,17353.0,330000.0,976.3231746843318
64,0,0,0,0,walker-walk,7492,VQ-TD3,2,17624.0,335000.0,974.1589363046223
65,0,0,0,0,walker-walk,7492,VQ-TD3,2,17895.0,340000.0,968.5724391297438
66,0,0,0,0,walker-walk,7492,VQ-TD3,2,18166.0,345000.0,965.8727608086076
67,0,0,0,0,walker-walk,7492,VQ-TD3,2,18437.0,350000.0,958.1740940944292
68,0,0,0,0,walker-walk,7492,VQ-TD3,2,18708.0,355000.0,961.8643171872478
69,0,0,0,0,walker-walk,7492,VQ-TD3,2,18979.0,360000.0,973.1831059070304
70,0,0,0,0,walker-walk,7492,VQ-TD3,2,19250.0,365000.0,963.6695365912747
71,0,0,0,0,walker-walk,7492,VQ-TD3,2,19521.0,370000.0,966.3445556255989
72,0,0,0,0,walker-walk,7492,VQ-TD3,2,19792.0,375000.0,969.163115210738
73,0,0,0,0,walker-walk,7492,VQ-TD3,2,20063.0,380000.0,963.913451405894
74,0,0,0,0,walker-walk,7492,VQ-TD3,2,20334.0,385000.0,972.8810565616935
75,0,0,0,0,walker-walk,7492,VQ-TD3,2,20605.0,390000.0,961.842610665597
76,0,0,0,0,walker-walk,7492,VQ-TD3,2,20876.0,395000.0,970.3707074281759
77,0,0,0,0,walker-walk,7492,VQ-TD3,2,21147.0,400000.0,967.5181623915211
78,0,0,0,0,walker-walk,7492,VQ-TD3,2,21418.0,405000.0,974.7958588917041
79,0,0,0,0,walker-walk,7492,VQ-TD3,2,21689.0,410000.0,968.6220097135753
80,0,0,0,0,walker-walk,7492,VQ-TD3,2,21960.0,415000.0,973.387098925747
81,0,0,0,0,walker-walk,7492,VQ-TD3,2,22231.0,420000.0,972.2971571018919
82,0,0,0,0,walker-walk,7492,VQ-TD3,2,22502.0,425000.0,965.2247506176587
83,0,0,0,0,walker-walk,7492,VQ-TD3,2,22773.0,430000.0,973.175812638551
84,0,0,0,0,walker-walk,7492,VQ-TD3,2,23044.0,435000.0,974.8830825790762
85,0,0,0,0,walker-walk,7492,VQ-TD3,2,23315.0,440000.0,971.0120300803334
86,0,0,0,0,walker-walk,7492,VQ-TD3,2,23586.0,445000.0,972.1529032783583
87,0,0,0,0,walker-walk,7492,VQ-TD3,2,23857.0,450000.0,970.7127097124234
88,0,0,0,0,walker-walk,7492,VQ-TD3,2,24128.0,455000.0,972.8329966236837
89,0,0,0,0,walker-walk,7492,VQ-TD3,2,24399.0,460000.0,966.6572107711806
90,0,0,0,0,walker-walk,7492,VQ-TD3,2,24670.0,465000.0,964.5217523884028
91,0,0,0,0,walker-walk,7492,VQ-TD3,2,24941.0,470000.0,976.7595020746346
92,0,0,0,0,walker-walk,7492,VQ-TD3,2,25212.0,475000.0,975.5638520550914
0,0,0,0,0,walker-walk,423,VQ-TD3,2,280.0,15000.0,32.70479457110632
1,0,0,0,0,walker-walk,423,VQ-TD3,2,551.0,20000.0,106.84510141755455
2,0,0,0,0,walker-walk,423,VQ-TD3,2,822.0,25000.0,123.92895421688445
3,0,0,0,0,walker-walk,423,VQ-TD3,2,1093.0,30000.0,119.01073020345066
4,0,0,0,0,walker-walk,423,VQ-TD3,2,1364.0,35000.0,259.0709474942181
5,0,0,0,0,walker-walk,423,VQ-TD3,2,1635.0,40000.0,293.5077042660443
6,0,0,0,0,walker-walk,423,VQ-TD3,2,1906.0,45000.0,363.7905215022154
7,0,0,0,0,walker-walk,423,VQ-TD3,2,2177.0,50000.0,402.4082356234547
8,0,0,0,0,walker-walk,423,VQ-TD3,2,2448.0,55000.0,431.4401946584927
9,0,0,0,0,walker-walk,423,VQ-TD3,2,2719.0,60000.0,635.8493254823145
10,0,0,0,0,walker-walk,423,VQ-TD3,2,2990.0,65000.0,613.919375143759
11,0,0,0,0,walker-walk,423,VQ-TD3,2,3261.0,70000.0,821.7327033674344
12,0,0,0,0,walker-walk,423,VQ-TD3,2,3532.0,75000.0,728.2094196674414
13,0,0,0,0,walker-walk,423,VQ-TD3,2,3803.0,80000.0,882.499154697219
14,0,0,0,0,walker-walk,423,VQ-TD3,2,4074.0,85000.0,935.273871788336
15,0,0,0,0,walker-walk,423,VQ-TD3,2,4345.0,90000.0,949.6474777230062
16,0,0,0,0,walker-walk,423,VQ-TD3,2,4616.0,95000.0,953.2010567853227
17,0,0,0,0,walker-walk,423,VQ-TD3,2,4887.0,100000.0,873.5774182409048
18,0,0,0,0,walker-walk,423,VQ-TD3,2,5158.0,105000.0,970.1381619912339
19,0,0,0,0,walker-walk,423,VQ-TD3,2,5429.0,110000.0,958.9696560293669
20,0,0,0,0,walker-walk,423,VQ-TD3,2,5700.0,115000.0,962.5249815084505
21,0,0,0,0,walker-walk,423,VQ-TD3,2,5971.0,120000.0,963.0913591569755
22,0,0,0,0,walker-walk,423,VQ-TD3,2,6242.0,125000.0,971.4858940591337
23,0,0,0,0,walker-walk,423,VQ-TD3,2,6513.0,130000.0,961.164967081626
24,0,0,0,0,walker-walk,423,VQ-TD3,2,6784.0,135000.0,965.1900551681407
25,0,0,0,0,walker-walk,423,VQ-TD3,2,7055.0,140000.0,969.2719174328261
26,0,0,0,0,walker-walk,423,VQ-TD3,2,7326.0,145000.0,973.1333166434197
27,0,0,0,0,walker-walk,423,VQ-TD3,2,7597.0,150000.0,972.8650840524817
28,0,0,0,0,walker-walk,423,VQ-TD3,2,7868.0,155000.0,971.525500003458
29,0,0,0,0,walker-walk,423,VQ-TD3,2,8139.0,160000.0,971.517984373495
30,0,0,0,0,walker-walk,423,VQ-TD3,2,8410.0,165000.0,967.2003486282658
31,0,0,0,0,walker-walk,423,VQ-TD3,2,8681.0,170000.0,968.6710517796688
32,0,0,0,0,walker-walk,423,VQ-TD3,2,8952.0,175000.0,966.2752321240492
33,0,0,0,0,walker-walk,423,VQ-TD3,2,9223.0,180000.0,978.323665444553
34,0,0,0,0,walker-walk,423,VQ-TD3,2,9494.0,185000.0,976.484629652556
35,0,0,0,0,walker-walk,423,VQ-TD3,2,9765.0,190000.0,968.5649594165385
36,0,0,0,0,walker-walk,423,VQ-TD3,2,10036.0,195000.0,964.944177679508
37,0,0,0,0,walker-walk,423,VQ-TD3,2,10307.0,200000.0,970.1695301738567
38,0,0,0,0,walker-walk,423,VQ-TD3,2,10578.0,205000.0,969.5375305487775
39,0,0,0,0,walker-walk,423,VQ-TD3,2,10849.0,210000.0,866.9623594334349
40,0,0,0,0,walker-walk,423,VQ-TD3,2,11120.0,215000.0,973.9870859568939
41,0,0,0,0,walker-walk,423,VQ-TD3,2,11391.0,220000.0,972.5998729243408
42,0,0,0,0,walker-walk,423,VQ-TD3,2,11662.0,225000.0,977.5210234214552
43,0,0,0,0,walker-walk,423,VQ-TD3,2,11933.0,230000.0,969.5999435280683
44,0,0,0,0,walker-walk,423,VQ-TD3,2,12204.0,235000.0,974.3839024741203
45,0,0,0,0,walker-walk,423,VQ-TD3,2,12475.0,240000.0,978.8972769293002
46,0,0,0,0,walker-walk,423,VQ-TD3,2,12746.0,245000.0,975.3608918213052
47,0,0,0,0,walker-walk,423,VQ-TD3,2,13017.0,250000.0,976.4495262343437
48,0,0,0,0,walker-walk,423,VQ-TD3,2,13288.0,255000.0,972.9310554143042
49,0,0,0,0,walker-walk,423,VQ-TD3,2,13559.0,260000.0,970.8006444060244
50,0,0,0,0,walker-walk,423,VQ-TD3,2,13830.0,265000.0,975.1050640418194
51,0,0,0,0,walker-walk,423,VQ-TD3,2,14101.0,270000.0,966.1487582858651
52,0,0,0,0,walker-walk,423,VQ-TD3,2,14372.0,275000.0,977.23143829857
53,0,0,0,0,walker-walk,423,VQ-TD3,2,14643.0,280000.0,970.7976182792336
54,0,0,0,0,walker-walk,423,VQ-TD3,2,14914.0,285000.0,973.9295154742897
55,0,0,0,0,walker-walk,423,VQ-TD3,2,15185.0,290000.0,968.8347851768136
56,0,0,0,0,walker-walk,423,VQ-TD3,2,15456.0,295000.0,973.0716712132096
57,0,0,0,0,walker-walk,423,VQ-TD3,2,15727.0,300000.0,975.5124174292199
58,0,0,0,0,walker-walk,423,VQ-TD3,2,15998.0,305000.0,973.5607321474469
59,0,0,0,0,walker-walk,423,VQ-TD3,2,16269.0,310000.0,969.0367028027773
60,0,0,0,0,walker-walk,423,VQ-TD3,2,16540.0,315000.0,965.1788748916704
61,0,0,0,0,walker-walk,423,VQ-TD3,2,16811.0,320000.0,975.0994944172446
62,0,0,0,0,walker-walk,423,VQ-TD3,2,17082.0,325000.0,969.7249254408292
63,0,0,0,0,walker-walk,423,VQ-TD3,2,17353.0,330000.0,972.9838988251984
64,0,0,0,0,walker-walk,423,VQ-TD3,2,17624.0,335000.0,966.1165434099269
65,0,0,0,0,walker-walk,423,VQ-TD3,2,17895.0,340000.0,973.7559173700399
66,0,0,0,0,walker-walk,423,VQ-TD3,2,18166.0,345000.0,971.1539737383835
67,0,0,0,0,walker-walk,423,VQ-TD3,2,18437.0,350000.0,974.2341208845377
68,0,0,0,0,walker-walk,423,VQ-TD3,2,18708.0,355000.0,976.6740358797135
69,0,0,0,0,walker-walk,423,VQ-TD3,2,18979.0,360000.0,972.3444741119631
70,0,0,0,0,walker-walk,423,VQ-TD3,2,19250.0,365000.0,969.8802258914336
71,0,0,0,0,walker-walk,423,VQ-TD3,2,19521.0,370000.0,968.0583586816676
72,0,0,0,0,walker-walk,423,VQ-TD3,2,19792.0,375000.0,972.1582041149028
73,0,0,0,0,walker-walk,423,VQ-TD3,2,20063.0,380000.0,975.0635743775871
74,0,0,0,0,walker-walk,423,VQ-TD3,2,20334.0,385000.0,981.6735516541637
75,0,0,0,0,walker-walk,423,VQ-TD3,2,20605.0,390000.0,973.525521633774
76,0,0,0,0,walker-walk,423,VQ-TD3,2,20876.0,395000.0,971.6419362962246
77,0,0,0,0,walker-walk,423,VQ-TD3,2,21147.0,400000.0,968.2590044265613
78,0,0,0,0,walker-walk,423,VQ-TD3,2,21418.0,405000.0,971.9444127659314
79,0,0,0,0,walker-walk,423,VQ-TD3,2,21689.0,410000.0,971.9855158003047
80,0,0,0,0,walker-walk,423,VQ-TD3,2,21960.0,415000.0,975.873807727918
81,0,0,0,0,walker-walk,423,VQ-TD3,2,22231.0,420000.0,984.6375380509533
82,0,0,0,0,walker-walk,423,VQ-TD3,2,22502.0,425000.0,978.7764094498009
83,0,0,0,0,walker-walk,423,VQ-TD3,2,22773.0,430000.0,972.5928218744696
84,0,0,0,0,walker-walk,423,VQ-TD3,2,23044.0,435000.0,976.5358261506074
85,0,0,0,0,walker-walk,423,VQ-TD3,2,23315.0,440000.0,973.8105201256927
86,0,0,0,0,walker-walk,423,VQ-TD3,2,23586.0,445000.0,974.9985443845392
87,0,0,0,0,walker-walk,423,VQ-TD3,2,23857.0,450000.0,972.84337402815
88,0,0,0,0,walker-walk,423,VQ-TD3,2,24128.0,455000.0,976.386971099116
89,0,0,0,0,walker-walk,423,VQ-TD3,2,24399.0,460000.0,965.5972583076916
90,0,0,0,0,walker-walk,423,VQ-TD3,2,24670.0,465000.0,979.8929997655563
91,0,0,0,0,walker-walk,423,VQ-TD3,2,24941.0,470000.0,978.1675982837565
92,0,0,0,0,walker-walk,423,VQ-TD3,2,25212.0,475000.0,971.155322557129
0,0,0,0,0,walker-walk,64238,VQ-TD3,4,480.0,15000.0,54.750724811735566
1,0,0,0,0,walker-walk,64238,VQ-TD3,4,951.0,20000.0,118.55802988240029
2,0,0,0,0,walker-walk,64238,VQ-TD3,4,1422.0,25000.0,158.37798225691077
3,0,0,0,0,walker-walk,64238,VQ-TD3,4,1893.0,30000.0,225.79855965173337
4,0,0,0,0,walker-walk,64238,VQ-TD3,4,2364.0,35000.0,289.36409947813956
5,0,0,0,0,walker-walk,64238,VQ-TD3,4,2835.0,40000.0,309.5790982087143
6,0,0,0,0,walker-walk,64238,VQ-TD3,4,3306.0,45000.0,374.8026049398817
7,0,0,0,0,walker-walk,64238,VQ-TD3,4,3777.0,50000.0,437.5329257798614
8,0,0,0,0,walker-walk,64238,VQ-TD3,4,4248.0,55000.0,471.3510474447627
9,0,0,0,0,walker-walk,64238,VQ-TD3,4,4719.0,60000.0,481.64012940300165
10,0,0,0,0,walker-walk,64238,VQ-TD3,4,5190.0,65000.0,668.0798814794514
11,0,0,0,0,walker-walk,64238,VQ-TD3,4,5661.0,70000.0,811.9788429471664
12,0,0,0,0,walker-walk,64238,VQ-TD3,4,6132.0,75000.0,934.7584570263513
13,0,0,0,0,walker-walk,64238,VQ-TD3,4,6603.0,80000.0,972.2606293441728
14,0,0,0,0,walker-walk,64238,VQ-TD3,4,7074.0,85000.0,958.6706923218211
15,0,0,0,0,walker-walk,64238,VQ-TD3,4,7545.0,90000.0,958.9880498932209
16,0,0,0,0,walker-walk,64238,VQ-TD3,4,8016.0,95000.0,962.3169776432217
17,0,0,0,0,walker-walk,64238,VQ-TD3,4,8487.0,100000.0,961.9758793629705
18,0,0,0,0,walker-walk,64238,VQ-TD3,4,8958.0,105000.0,970.3858590425923
19,0,0,0,0,walker-walk,64238,VQ-TD3,4,9429.0,110000.0,967.6426182985306
20,0,0,0,0,walker-walk,64238,VQ-TD3,4,9900.0,115000.0,962.4454307105392
21,0,0,0,0,walker-walk,64238,VQ-TD3,4,10371.0,120000.0,972.6335219019093
22,0,0,0,0,walker-walk,64238,VQ-TD3,4,10842.0,125000.0,970.7890033591539
23,0,0,0,0,walker-walk,64238,VQ-TD3,4,11313.0,130000.0,969.4813790328801
24,0,0,0,0,walker-walk,64238,VQ-TD3,4,11784.0,135000.0,967.0727484121453
25,0,0,0,0,walker-walk,64238,VQ-TD3,4,12255.0,140000.0,964.2771812109743
26,0,0,0,0,walker-walk,64238,VQ-TD3,4,12726.0,145000.0,969.5394889583811
27,0,0,0,0,walker-walk,64238,VQ-TD3,4,13197.0,150000.0,967.9959327331744
28,0,0,0,0,walker-walk,64238,VQ-TD3,4,13668.0,155000.0,972.1910208836198
29,0,0,0,0,walker-walk,64238,VQ-TD3,4,14139.0,160000.0,966.9215949856676
30,0,0,0,0,walker-walk,64238,VQ-TD3,4,14610.0,165000.0,965.4889261366334
31,0,0,0,0,walker-walk,64238,VQ-TD3,4,15081.0,170000.0,963.0708370790817
