,_step,env_step,episode,episode_reward,time,eval_total_time,frame,env,seed,name,utd_ratio
32,3704,175000,0,494.95938181877136,0,0,0,hopper-stand,3,no-norm,1
33,3816,180000,0,469.52243490815164,0,0,0,hopper-stand,3,no-norm,1
34,3928,185000,0,544.7725958824158,0,0,0,hopper-stand,3,no-norm,1
35,4040,190000,0,464.90725419521334,0,0,0,hopper-stand,3,no-norm,1
36,4152,195000,0,496.4967622458935,0,0,0,hopper-stand,3,no-norm,1
37,4264,200000,0,520.2804345011712,0,0,0,hopper-stand,3,no-norm,1
38,4376,205000,0,570.591770362854,0,0,0,hopper-stand,3,no-norm,1
39,4488,210000,0,576.6495366036892,0,0,0,hopper-stand,3,no-norm,1
40,4600,215000,0,509.837474912405,0,0,0,hopper-stand,3,no-norm,1
41,4712,220000,0,546.0887269198895,0,0,0,hopper-stand,3,no-norm,1
42,4824,225000,0,644.9993121266365,0,0,0,hopper-stand,3,no-norm,1
43,4936,230000,0,523.7884718418121,0,0,0,hopper-stand,3,no-norm,1
44,5048,235000,0,606.2906806111336,0,0,0,hopper-stand,3,no-norm,1
45,5160,240000,0,604.1192465186119,0,0,0,hopper-stand,3,no-norm,1
46,5272,245000,0,699.3210508525372,0,0,0,hopper-stand,3,no-norm,1
47,5384,250000,0,702.6171898305416,0,0,0,hopper-stand,3,no-norm,1
48,5496,255000,0,679.5777406811715,0,0,0,hopper-stand,3,no-norm,1
49,5608,260000,0,788.4461306512355,0,0,0,hopper-stand,3,no-norm,1
50,5720,265000,0,725.0710954546928,0,0,0,hopper-stand,3,no-norm,1
51,5832,270000,0,786.0093795776368,0,0,0,hopper-stand,3,no-norm,1
52,5944,275000,0,699.7001980125904,0,0,0,hopper-stand,3,no-norm,1
53,6056,280000,0,786.1909007251263,0,0,0,hopper-stand,3,no-norm,1
54,6168,285000,0,869.3728380799294,0,0,0,hopper-stand,3,no-norm,1
55,6280,290000,0,786.4469935059548,0,0,0,hopper-stand,3,no-norm,1
56,6392,295000,0,858.5829693973064,0,0,0,hopper-stand,3,no-norm,1
57,6504,300000,0,873.5458399116993,0,0,0,hopper-stand,3,no-norm,1
58,6616,305000,0,782.2071654736995,0,0,0,hopper-stand,3,no-norm,1
59,6728,310000,0,701.3258552134037,0,0,0,hopper-stand,3,no-norm,1
60,6840,315000,0,911.304070341587,0,0,0,hopper-stand,3,no-norm,1
61,6952,320000,0,914.6941228032113,0,0,0,hopper-stand,3,no-norm,1
62,7064,325000,0,882.865577530861,0,0,0,hopper-stand,3,no-norm,1
63,7176,330000,0,823.609734505415,0,0,0,hopper-stand,3,no-norm,1
64,7288,335000,0,902.1900619029999,0,0,0,hopper-stand,3,no-norm,1
65,7400,340000,0,876.174786400795,0,0,0,hopper-stand,3,no-norm,1
